Derivatives Data - All Derivatives,,,,,,,,,,,,,,,,,,
As of 30/06/2024
Underlying Asset,Derivative Name,ISIN,Contract Unit,Closing Price (NIS),Volume,Turnover Value (NIS),Transactions,Delta,Last Trade,High,Low,Change (%),Change in Points,Volume in terms of underlying asset (NIS thousands), Open Positions,% Change in positions,Strike Price,Exercise Date
Discount,DSC-P1900.0M409,IL0850760658,1000.00,828.00,0,0.00,0,-47.64,EoD,,,-15.16,-148.00,0.00,0,0.0,1900.00,27/09/2024
Discount,DSC-C1950.0M409,IL0850759197,1000.00,876.00,0,0.00,0,44.31,EoD,,,16.03,121.00,0.00,0,0.0,1950.00,27/09/2024
Discount,DSC-P1950.0M409,IL0850761490,1000.00,1085.00,0,0.00,0,-55.69,EoD,,,-13.68,-172.00,0.00,0,0.0,1950.00,27/09/2024
Discount,DSC-C2000.0M409,IL0850759270,1000.00,677.00,0,0.00,0,36.68,EoD,,,17.13,99.00,0.00,0,0.0,2000.00,27/09/2024
Discount,DSC-P2000.0M409,IL0850761565,1000.00,1381.00,0,0.00,0,-63.32,EoD,,,-12.32,-194.00,0.00,0,0.0,2000.00,27/09/2024
Discount,DSC-C2100.0M409,IL0850759353,1000.00,384.00,0,0.00,0,23.57,EoD,,,19.25,62.00,0.00,0,0.0,2100.00,27/09/2024
Discount,DSC-P2100.0M409,IL0850761649,1000.00,2078.00,0,0.00,0,-76.43,EoD,,,-9.97,-230.00,0.00,0,0.0,2100.00,27/09/2024
Discount,DSC-C2200.0M409,IL0850759437,1000.00,204.00,0,0.00,0,13.95,EoD,,,20.71,35.00,0.00,0,0.0,2200.00,27/09/2024
Discount,DSC-P2200.0M409,IL0850761722,1000.00,2888.00,0,0.00,0,-86.05,EoD,,,-8.14,-256.00,0.00,0,0.0,2200.00,27/09/2024
Discount,DSC-C2800.0M409,IL0850759684,1000.00,1.00,0,0.00,0,0.15,EoD,,,0.00,0.00,0.00,0,0.0,2800.00,27/09/2024
Discount,DSC-P2800.0M409,IL0850761987,1000.00,8623.00,0,0.00,0,-99.85,EoD,,,-3.25,-290.00,0.00,0,0.0,2800.00,27/09/2024
Discount,DSC-C3200.0M409,IL0850759841,1000.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,3200.00,27/09/2024
Discount,DSC-P3200.0M409,IL0850762142,1000.00,12580.00,0,0.00,0,-100.00,EoD,,,-2.25,-289.00,0.00,0,0.0,3200.00,27/09/2024
Discount,*DS-C572.38M407,IL0849708479,1013.00,13557.00,0,0.00,0,100.00,EoD,,,2.28,302.00,0.00,265,0.0,572.38,26/07/2024
Discount,*DS-P572.38M407,IL0849710764,1013.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,265,0.0,572.38,26/07/2024
Discount,*DS-C1875.1M407,IL0849706986,1013.00,743.00,0,0.00,0,54.33,EoD,,,24.25,145.00,0.00,1915,0.0,1875.10,26/07/2024
Discount,*DS-P1875.1M407,IL0849709204,1013.00,344.00,0,0.00,0,-45.67,EoD,,,-30.65,-152.00,0.00,1915,0.0,1875.10,26/07/2024
Mizrahi Tefahot,MZR-C001.00M407,IL0849711598,100.00,13079.00,0,0.00,0,100.00,EoD,,,2.51,320.00,0.00,0,0.0,1.00,26/07/2024
Mizrahi Tefahot,MZR-C4100.0M407,IL0849712901,100.00,8992.00,0,0.00,0,100.00,EoD,,,3.67,318.00,0.00,0,0.0,4100.00,26/07/2024
Mizrahi Tefahot,MZR-P4100.0M407,IL0849715060,100.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,4100.00,26/07/2024
Mizrahi Tefahot,MZR-C6800.0M407,IL0849712745,100.00,6300.00,0,0.00,0,100.00,EoD,,,5.32,318.00,0.00,0,0.0,6800.00,26/07/2024
Mizrahi Tefahot,MZR-P6800.0M407,IL0849714808,100.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,6800.00,26/07/2024
Mizrahi Tefahot,MZR-C010500M407,IL0850415725,100.00,2611.00,0,0.00,0,99.73,EoD,,,13.72,315.00,0.00,0,0.0,10500.00,26/07/2024
Mizrahi Tefahot,MZR-P010500M407,IL0850415980,100.00,,0,0.00,0,-0.27,EoD,,,-100.00,-1.00,0.00,0,0.0,10500.00,26/07/2024
Mizrahi Tefahot,MZR-C011000M407,IL0849712174,100.00,2115.00,0,0.00,0,98.37,EoD,,,17.30,312.00,0.00,0,0.0,11000.00,26/07/2024
Mizrahi Tefahot,MZR-P011000M407,IL0849714238,100.00,2.00,0,0.00,0,-1.63,EoD,,,-71.43,-5.00,0.00,0,0.0,11000.00,26/07/2024
Mizrahi Tefahot,MZR-C011500M407,IL0849712091,100.00,1627.00,0,0.00,0,93.59,EoD,,,22.42,298.00,0.00,0,0.0,11500.00,26/07/2024
Mizrahi Tefahot,MZR-P011500M407,IL0849714154,100.00,13.00,0,0.00,0,-6.41,EoD,,,-58.06,-18.00,0.00,0,0.0,11500.00,26/07/2024
Mizrahi Tefahot,MZR-C011750M407,IL0850470332,100.00,1391.00,0,0.00,0,88.93,EoD,,,25.77,285.00,0.00,0,0.0,11750.00,26/07/2024
Mizrahi Tefahot,MZR-P011750M407,IL0850470589,100.00,26.00,0,0.00,0,-11.07,EoD,,,-54.39,-31.00,0.00,0,0.0,11750.00,26/07/2024
Mizrahi Tefahot,MZR-C012000M407,IL0849711911,100.00,1165.00,0,0.00,0,82.40,EoD,,,29.73,267.00,0.00,0,0.0,12000.00,26/07/2024
Mizrahi Tefahot,MZR-P012000M407,IL0849714071,100.00,50.00,0,0.00,0,-17.60,EoD,,,-49.49,-49.00,0.00,0,0.0,12000.00,26/07/2024
Mizrahi Tefahot,MZR-C012250M407,IL0850273082,100.00,953.00,0,0.00,0,74.04,EoD,,,34.23,243.00,0.00,0,0.0,12250.00,26/07/2024
Mizrahi Tefahot,MZR-P012250M407,IL0850275145,100.00,87.00,0,0.00,0,-25.96,EoD,,,-45.63,-73.00,0.00,0,0.0,12250.00,26/07/2024
Mizrahi Tefahot,MZR-C012500M407,IL0849711838,100.00,760.00,0,0.00,0,64.22,EoD,,,39.19,214.00,0.00,0,0.0,12500.00,26/07/2024
Mizrahi Tefahot,MZR-P012500M407,IL0849713990,100.00,143.00,0,0.00,0,-35.78,EoD,,,-41.63,-102.00,0.00,0,0.0,12500.00,26/07/2024
Mizrahi Tefahot,MZR-C012750M407,IL0850272902,100.00,589.00,0,0.00,0,53.56,EoD,,,45.07,183.00,0.00,0,0.0,12750.00,26/07/2024
Mizrahi Tefahot,MZR-P012750M407,IL0850275061,100.00,221.00,0,0.00,0,-46.44,EoD,,,-37.57,-133.00,0.00,0,0.0,12750.00,26/07/2024
Mizrahi Tefahot,MZR-C013000M407,IL0849711754,100.00,443.00,0,0.00,0,42.86,EoD,,,51.19,150.00,0.00,0,0.0,13000.00,26/07/2024
Mizrahi Tefahot,MZR-P013000M407,IL0849713818,100.00,324.00,0,0.00,0,-57.14,EoD,,,-33.88,-166.00,0.00,0,0.0,13000.00,26/07/2024
Mizrahi Tefahot,MZR-C013250M407,IL0850272829,100.00,322.00,0,0.00,0,32.84,EoD,,,57.84,118.00,0.00,0,0.0,13250.00,26/07/2024
Mizrahi Tefahot,MZR-P013250M407,IL0850274981,100.00,453.00,0,0.00,0,-67.16,EoD,,,-30.41,-198.00,0.00,0,0.0,13250.00,26/07/2024
Mizrahi Tefahot,MZR-C013500M407,IL0849711671,100.00,227.00,0,0.00,0,24.08,EoD,,,64.49,89.00,0.00,0,0.0,13500.00,26/07/2024
Mizrahi Tefahot,MZR-P013500M407,IL0849713735,100.00,607.00,0,0.00,0,-75.92,EoD,,,-27.13,-226.00,0.00,0,0.0,13500.00,26/07/2024
Mizrahi Tefahot,MZR-C013750M407,IL0850273165,100.00,155.00,0,0.00,0,16.89,EoD,,,72.22,65.00,0.00,0,0.0,13750.00,26/07/2024
Mizrahi Tefahot,MZR-P013750M407,IL0850275228,100.00,784.00,0,0.00,0,-83.11,EoD,,,-24.18,-250.00,0.00,0,0.0,13750.00,26/07/2024
Mizrahi Tefahot,MZR-C014000M407,IL0849712257,100.00,102.00,0,0.00,0,11.34,EoD,,,82.14,46.00,0.00,0,0.0,14000.00,26/07/2024
Mizrahi Tefahot,MZR-P014000M407,IL0849714311,100.00,981.00,0,0.00,0,-88.66,EoD,,,-21.52,-269.00,0.00,0,0.0,14000.00,26/07/2024
Mizrahi Tefahot,MZR-C014250M407,IL0850273249,100.00,65.00,0,0.00,0,7.30,EoD,,,91.18,31.00,0.00,0,0.0,14250.00,26/07/2024
Mizrahi Tefahot,MZR-P014250M407,IL0850275301,100.00,1193.00,0,0.00,0,-92.70,EoD,,,-19.23,-284.00,0.00,0,0.0,14250.00,26/07/2024
Mizrahi Tefahot,MZR-C014500M407,IL0849712331,100.00,40.00,0,0.00,0,4.50,EoD,,,100.00,20.00,0.00,0,0.0,14500.00,26/07/2024
Mizrahi Tefahot,MZR-P014500M407,IL0849714493,100.00,1417.00,0,0.00,0,-95.50,EoD,,,-17.23,-295.00,0.00,0,0.0,14500.00,26/07/2024
Mizrahi Tefahot,MZR-C014750M407,IL0850273322,100.00,24.00,0,0.00,0,2.66,EoD,,,118.18,13.00,0.00,0,0.0,14750.00,26/07/2024
Mizrahi Tefahot,MZR-P014750M407,IL0850275483,100.00,1650.00,0,0.00,0,-97.34,EoD,,,-15.51,-303.00,0.00,0,0.0,14750.00,26/07/2024
Mizrahi Tefahot,MZR-C015000M407,IL0849712414,100.00,14.00,0,0.00,0,1.52,EoD,,,133.33,8.00,0.00,0,0.0,15000.00,26/07/2024
Mizrahi Tefahot,MZR-P015000M407,IL0849714568,100.00,1889.00,0,0.00,0,-98.48,EoD,,,-14.02,-308.00,0.00,0,0.0,15000.00,26/07/2024
Mizrahi Tefahot,MZR-C015250M407,IL0850347183,100.00,8.00,0,0.00,0,0.83,EoD,,,166.67,5.00,0.00,0,0.0,15250.00,26/07/2024
Mizrahi Tefahot,MZR-P015250M407,IL0850347597,100.00,2133.00,0,0.00,0,-99.17,EoD,,,-12.69,-310.00,0.00,0,0.0,15250.00,26/07/2024
Mizrahi Tefahot,MZR-C015500M407,IL0849712588,100.00,4.00,0,0.00,0,0.44,EoD,,,100.00,2.00,0.00,0,0.0,15500.00,26/07/2024
Mizrahi Tefahot,MZR-P015500M407,IL0849714642,100.00,2379.00,0,0.00,0,-99.56,EoD,,,-11.59,-312.00,0.00,0,0.0,15500.00,26/07/2024
Mizrahi Tefahot,MZR-C016000M407,IL0849712661,100.00,1.00,0,0.00,0,0.11,EoD,,,999999.99,1.00,0.00,0,0.0,16000.00,26/07/2024
Mizrahi Tefahot,MZR-P016000M407,IL0849714725,100.00,2874.00,0,0.00,0,-99.89,EoD,,,-9.85,-314.00,0.00,0,0.0,16000.00,26/07/2024
Mizrahi Tefahot,MZR-C016500M407,IL0850346847,100.00,,0,0.00,0,0.02,EoD,,,0.00,0.00,0.00,0,0.0,16500.00,26/07/2024
Mizrahi Tefahot,MZR-P016500M407,IL0850347266,100.00,3372.00,0,0.00,0,-99.98,EoD,,,-8.52,-314.00,0.00,0,0.0,16500.00,26/07/2024
Mizrahi Tefahot,MZR-C020000M407,IL0849712828,100.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,20000.00,26/07/2024
Mizrahi Tefahot,MZR-P020000M407,IL0849714980,100.00,6861.00,0,0.00,0,-100.00,EoD,,,-4.36,-313.00,0.00,0,0.0,20000.00,26/07/2024
Mizrahi Tefahot,MZR-C022000M407,IL0849713081,100.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,22000.00,26/07/2024
Mizrahi Tefahot,MZR-P022000M407,IL0849715144,100.00,8855.00,0,0.00,0,-100.00,EoD,,,-3.41,-313.00,0.00,0,0.0,22000.00,26/07/2024
Mizrahi Tefahot,MZR-C001.00M408,IL0850271268,100.00,13079.00,0,0.00,0,100.00,EoD,,,2.51,320.00,0.00,0,0.0,1.00,30/08/2024
Mizrahi Tefahot,MZR-C4100.0M408,IL0850272662,100.00,9009.00,0,0.00,0,100.00,EoD,,,3.67,319.00,0.00,0,0.0,4100.00,30/08/2024
Mizrahi Tefahot,MZR-P4100.0M408,IL0850274726,100.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,4100.00,30/08/2024
Mizrahi Tefahot,MZR-C6800.0M408,IL0850272415,100.00,6328.00,0,0.00,0,100.00,EoD,,,5.29,318.00,0.00,0,0.0,6800.00,30/08/2024
Mizrahi Tefahot,MZR-P6800.0M408,IL0850274569,100.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,6800.00,30/08/2024
Mizrahi Tefahot,MZR-C010500M408,IL0850415808,100.00,2665.00,0,0.00,0,97.04,EoD,,,13.12,309.00,0.00,0,0.0,10500.00,30/08/2024
Mizrahi Tefahot,MZR-P010500M408,IL0850416061,100.00,11.00,0,0.00,0,-2.96,EoD,,,-38.89,-7.00,0.00,0,0.0,10500.00,30/08/2024
Mizrahi Tefahot,MZR-C011000M408,IL0850271839,100.00,2190.00,0,0.00,0,92.85,EoD,,,15.81,299.00,0.00,0,0.0,11000.00,30/08/2024
Mizrahi Tefahot,MZR-P011000M408,IL0850273991,100.00,32.00,0,0.00,0,-7.15,EoD,,,-36.00,-18.00,0.00,0,0.0,11000.00,30/08/2024
Mizrahi Tefahot,MZR-C011500M408,IL0850271755,100.00,1739.00,0,0.00,0,85.59,EoD,,,19.19,280.00,0.00,0,0.0,11500.00,30/08/2024
Mizrahi Tefahot,MZR-P011500M408,IL0850273819,100.00,78.00,0,0.00,0,-14.41,EoD,,,-31.58,-36.00,0.00,0,0.0,11500.00,30/08/2024
Mizrahi Tefahot,MZR-C011750M408,IL0850764791,100.00,1528.00,0,0.00,0,80.71,EoD,,,21.17,267.00,0.00,0,0.0,11750.00,30/08/2024
Mizrahi Tefahot,MZR-P011750M408,IL0850766853,100.00,115.00,0,0.00,0,-19.29,EoD,,,-29.88,-49.00,0.00,0,0.0,11750.00,30/08/2024
Mizrahi Tefahot,MZR-C012000M408,IL0850271672,100.00,1328.00,0,0.00,0,75.07,EoD,,,23.31,251.00,0.00,0,0.0,12000.00,30/08/2024
Mizrahi Tefahot,MZR-P012000M408,IL0850273736,100.00,164.00,0,0.00,0,-24.93,EoD,,,-28.07,-64.00,0.00,0,0.0,12000.00,30/08/2024
Mizrahi Tefahot,MZR-C012250M408,IL0850764619,100.00,1142.00,0,0.00,0,68.79,EoD,,,25.77,234.00,0.00,0,0.0,12250.00,30/08/2024
Mizrahi Tefahot,MZR-P012250M408,IL0850766770,100.00,226.00,0,0.00,0,-31.21,EoD,,,-26.62,-82.00,0.00,0,0.0,12250.00,30/08/2024
Mizrahi Tefahot,MZR-C012500M408,IL0850271599,100.00,971.00,0,0.00,0,62.05,EoD,,,28.44,215.00,0.00,0,0.0,12500.00,30/08/2024
Mizrahi Tefahot,MZR-P012500M408,IL0850273652,100.00,303.00,0,0.00,0,-37.95,EoD,,,-25.00,-101.00,0.00,0,0.0,12500.00,30/08/2024
Mizrahi Tefahot,MZR-C012750M408,IL0850764536,100.00,816.00,0,0.00,0,55.07,EoD,,,31.19,194.00,0.00,0,0.0,12750.00,30/08/2024
Mizrahi Tefahot,MZR-P012750M408,IL0850766697,100.00,397.00,0,0.00,0,-44.93,EoD,,,-23.36,-121.00,0.00,0,0.0,12750.00,30/08/2024
Mizrahi Tefahot,MZR-C013000M408,IL0850271425,100.00,678.00,0,0.00,0,48.06,EoD,,,34.26,173.00,0.00,0,0.0,13000.00,30/08/2024
Mizrahi Tefahot,MZR-P013000M408,IL0850273579,100.00,506.00,0,0.00,0,-51.94,EoD,,,-22.03,-143.00,0.00,0,0.0,13000.00,30/08/2024
Mizrahi Tefahot,MZR-C013250M408,IL0850764874,100.00,556.00,0,0.00,0,41.25,EoD,,,37.62,152.00,0.00,0,0.0,13250.00,30/08/2024
Mizrahi Tefahot,MZR-P013250M408,IL0850766937,100.00,633.00,0,0.00,0,-58.75,EoD,,,-20.48,-163.00,0.00,0,0.0,13250.00,30/08/2024
Mizrahi Tefahot,MZR-C013500M408,IL0850271342,100.00,451.00,0,0.00,0,34.81,EoD,,,40.94,131.00,0.00,0,0.0,13500.00,30/08/2024
Mizrahi Tefahot,MZR-P013500M408,IL0850273405,100.00,776.00,0,0.00,0,-65.19,EoD,,,-19.17,-184.00,0.00,0,0.0,13500.00,30/08/2024
Mizrahi Tefahot,MZR-C013750M408,IL0850764957,100.00,361.00,0,0.00,0,28.89,EoD,,,44.98,112.00,0.00,0,0.0,13750.00,30/08/2024
Mizrahi Tefahot,MZR-P013750M408,IL0850767018,100.00,934.00,0,0.00,0,-71.11,EoD,,,-17.93,-204.00,0.00,0,0.0,13750.00,30/08/2024
Mizrahi Tefahot,MZR-C014000M408,IL0850271912,100.00,286.00,0,0.00,0,23.58,EoD,,,48.96,94.00,0.00,0,0.0,14000.00,30/08/2024
Mizrahi Tefahot,MZR-P014000M408,IL0850274072,100.00,1107.00,0,0.00,0,-76.42,EoD,,,-16.70,-222.00,0.00,0,0.0,14000.00,30/08/2024
Mizrahi Tefahot,MZR-C014250M408,IL0850765038,100.00,223.00,0,0.00,0,18.94,EoD,,,52.74,77.00,0.00,0,0.0,14250.00,30/08/2024
Mizrahi Tefahot,MZR-P014250M408,IL0850767190,100.00,1293.00,0,0.00,0,-81.06,EoD,,,-15.55,-238.00,0.00,0,0.0,14250.00,30/08/2024
Mizrahi Tefahot,MZR-C014500M408,IL0850272092,100.00,173.00,0,0.00,0,14.97,EoD,,,57.27,63.00,0.00,0,0.0,14500.00,30/08/2024
Mizrahi Tefahot,MZR-P014500M408,IL0850274155,100.00,1490.00,0,0.00,0,-85.03,EoD,,,-14.52,-253.00,0.00,0,0.0,14500.00,30/08/2024
Mizrahi Tefahot,MZR-C015000M408,IL0850272175,100.00,99.00,0,0.00,0,8.93,EoD,,,65.00,39.00,0.00,0,0.0,15000.00,30/08/2024
Mizrahi Tefahot,MZR-P015000M408,IL0850274239,100.00,1914.00,0,0.00,0,-91.07,EoD,,,-12.56,-275.00,0.00,0,0.0,15000.00,30/08/2024
Mizrahi Tefahot,MZR-C015500M408,IL0850272258,100.00,55.00,0,0.00,0,5.03,EoD,,,77.42,24.00,0.00,0,0.0,15500.00,30/08/2024
Mizrahi Tefahot,MZR-P015500M408,IL0850274312,100.00,2366.00,0,0.00,0,-94.97,EoD,,,-10.92,-290.00,0.00,0,0.0,15500.00,30/08/2024
Mizrahi Tefahot,MZR-C016000M408,IL0850272332,100.00,29.00,0,0.00,0,2.68,EoD,,,93.33,14.00,0.00,0,0.0,16000.00,30/08/2024
Mizrahi Tefahot,MZR-P016000M408,IL0850274494,100.00,2836.00,0,0.00,0,-97.32,EoD,,,-9.60,-301.00,0.00,0,0.0,16000.00,30/08/2024
Mizrahi Tefahot,MZR-C016500M408,IL0850346920,100.00,15.00,0,0.00,0,1.36,EoD,,,114.29,8.00,0.00,0,0.0,16500.00,30/08/2024
Mizrahi Tefahot,MZR-P016500M408,IL0850347340,100.00,3318.00,0,0.00,0,-98.64,EoD,,,-8.47,-307.00,0.00,0,0.0,16500.00,30/08/2024
Mizrahi Tefahot,MZR-C020000M408,IL0850272589,100.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,20000.00,30/08/2024
Mizrahi Tefahot,MZR-P020000M408,IL0850274643,100.00,6779.00,0,0.00,0,-100.00,EoD,,,-4.41,-313.00,0.00,0,0.0,20000.00,30/08/2024
Mizrahi Tefahot,MZR-C023000M408,IL0850272746,100.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,23000.00,30/08/2024
Mizrahi Tefahot,MZR-P023000M408,IL0850274809,100.00,9758.00,0,0.00,0,-100.00,EoD,,,-3.10,-312.00,0.00,0,0.0,23000.00,30/08/2024
Mizrahi Tefahot,MZR-C001.00M409,IL0850762977,100.00,13079.00,0,0.00,0,100.00,EoD,,,2.51,320.00,0.00,0,0.0,1.00,27/09/2024
Mizrahi Tefahot,MZR-C3900.0M409,IL0850764387,100.00,9220.00,0,0.00,0,100.00,EoD,,,3.57,318.00,0.00,0,0.0,3900.00,27/09/2024
Mizrahi Tefahot,MZR-P3900.0M409,IL0850766440,100.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,3900.00,27/09/2024
Mizrahi Tefahot,MZR-C6600.0M409,IL0850764122,100.00,6548.00,0,0.00,0,100.00,EoD,,,5.10,318.00,0.00,0,0.0,6600.00,27/09/2024
Mizrahi Tefahot,MZR-P6600.0M409,IL0850766283,100.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,6600.00,27/09/2024
Mizrahi Tefahot,MZR-C010500M409,IL0850763546,100.00,2719.00,0,0.00,0,94.60,EoD,,,12.59,304.00,0.00,0,0.0,10500.00,27/09/2024
Mizrahi Tefahot,MZR-P010500M409,IL0850765608,100.00,31.00,0,0.00,0,-5.40,EoD,,,-27.91,-12.00,0.00,0,0.0,10500.00,27/09/2024
Mizrahi Tefahot,MZR-C011000M409,IL0850763470,100.00,2263.00,0,0.00,0,89.59,EoD,,,14.87,293.00,0.00,0,0.0,11000.00,27/09/2024
Mizrahi Tefahot,MZR-P011000M409,IL0850765525,100.00,69.00,0,0.00,0,-10.41,EoD,,,-25.81,-24.00,0.00,0,0.0,11000.00,27/09/2024
Mizrahi Tefahot,MZR-C011500M409,IL0850763397,100.00,1835.00,0,0.00,0,82.25,EoD,,,17.55,274.00,0.00,0,0.0,11500.00,27/09/2024
Mizrahi Tefahot,MZR-P011500M409,IL0850765459,100.00,136.00,0,0.00,0,-17.75,EoD,,,-23.60,-42.00,0.00,0,0.0,11500.00,27/09/2024
Mizrahi Tefahot,MZR-C012000M409,IL0850763215,100.00,1447.00,0,0.00,0,72.77,EoD,,,20.78,249.00,0.00,0,0.0,12000.00,27/09/2024
Mizrahi Tefahot,MZR-P012000M409,IL0850765376,100.00,244.00,0,0.00,0,-27.23,EoD,,,-21.29,-66.00,0.00,0,0.0,12000.00,27/09/2024
Mizrahi Tefahot,MZR-C012500M409,IL0850763132,100.00,1108.00,0,0.00,0,61.78,EoD,,,24.49,218.00,0.00,0,0.0,12500.00,27/09/2024
Mizrahi Tefahot,MZR-P012500M409,IL0850765293,100.00,399.00,0,0.00,0,-38.22,EoD,,,-19.72,-98.00,0.00,0,0.0,12500.00,27/09/2024
Mizrahi Tefahot,MZR-C013000M409,IL0850763058,100.00,823.00,0,0.00,0,50.22,EoD,,,28.79,184.00,0.00,0,0.0,13000.00,27/09/2024
Mizrahi Tefahot,MZR-P013000M409,IL0850765111,100.00,609.00,0,0.00,0,-49.78,EoD,,,-17.70,-131.00,0.00,0,0.0,13000.00,27/09/2024
Mizrahi Tefahot,MZR-C013500M409,IL0850763629,100.00,593.00,0,0.00,0,39.07,EoD,,,33.56,149.00,0.00,0,0.0,13500.00,27/09/2024
Mizrahi Tefahot,MZR-P013500M409,IL0850765780,100.00,874.00,0,0.00,0,-60.93,EoD,,,-15.96,-166.00,0.00,0,0.0,13500.00,27/09/2024
Mizrahi Tefahot,MZR-C014000M409,IL0850763702,100.00,414.00,0,0.00,0,29.11,EoD,,,38.93,116.00,0.00,0,0.0,14000.00,27/09/2024
Mizrahi Tefahot,MZR-P014000M409,IL0850765863,100.00,1190.00,0,0.00,0,-70.89,EoD,,,-14.33,-199.00,0.00,0,0.0,14000.00,27/09/2024
Mizrahi Tefahot,MZR-C014500M409,IL0850763884,100.00,281.00,0,0.00,0,20.80,EoD,,,44.85,87.00,0.00,0,0.0,14500.00,27/09/2024
Mizrahi Tefahot,MZR-P014500M409,IL0850765947,100.00,1551.00,0,0.00,0,-79.20,EoD,,,-12.82,-228.00,0.00,0,0.0,14500.00,27/09/2024
Mizrahi Tefahot,MZR-C015000M409,IL0850763967,100.00,185.00,0,0.00,0,14.28,EoD,,,51.64,63.00,0.00,0,0.0,15000.00,27/09/2024
Mizrahi Tefahot,MZR-P015000M409,IL0850766028,100.00,1950.00,0,0.00,0,-85.72,EoD,,,-11.44,-252.00,0.00,0,0.0,15000.00,27/09/2024
Mizrahi Tefahot,MZR-C015500M409,IL0850764049,100.00,119.00,0,0.00,0,9.45,EoD,,,58.67,44.00,0.00,0,0.0,15500.00,27/09/2024
Mizrahi Tefahot,MZR-P015500M409,IL0850766101,100.00,2379.00,0,0.00,0,-90.55,EoD,,,-10.23,-271.00,0.00,0,0.0,15500.00,27/09/2024
Mizrahi Tefahot,MZR-C019500M409,IL0850764205,100.00,2.00,0,0.00,0,0.12,EoD,,,100.00,1.00,0.00,0,0.0,19500.00,27/09/2024
Mizrahi Tefahot,MZR-P019500M409,IL0850766366,100.00,6220.00,0,0.00,0,-99.88,EoD,,,-4.79,-313.00,0.00,0,0.0,19500.00,27/09/2024
Mizrahi Tefahot,MZR-C022000M409,IL0850764460,100.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,22000.00,27/09/2024
Mizrahi Tefahot,MZR-P022000M409,IL0850766515,100.00,8693.00,0,0.00,0,-100.00,EoD,,,-3.46,-312.00,0.00,0,0.0,22000.00,27/09/2024
Bezeq,BZQ-C001.00M407,IL0849776021,1000.00,4226.00,0,0.00,0,100.00,EoD,,,0.00,0.00,0.00,0,0.0,1.00,26/07/2024
Bezeq,BZQ-C140.00M407,IL0849781963,1000.00,2840.00,0,0.00,0,100.00,EoD,,,-0.35,-10.00,0.00,20393,5.2,140.00,26/07/2024
Bezeq,BZQ-P140.00M407,IL0849789727,1000.00,,0,0.00,0,0.00,EoD,,,-100.00,-2.00,0.00,20393,5.2,140.00,26/07/2024
Bezeq,BZQ-C230.00M407,IL0849781393,1000.00,1943.00,0,0.00,0,100.00,EoD,,,-0.05,-1.00,0.00,0,0.0,230.00,26/07/2024
Bezeq,BZQ-P230.00M407,IL0849789156,1000.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,230.00,26/07/2024
Bezeq,BZQ-C340.00M407,IL0850538666,1000.00,846.00,0,0.00,0,100.00,EoD,,,-0.12,-1.00,0.00,0,0.0,340.00,26/07/2024
Bezeq,BZQ-P340.00M407,IL0850538906,1000.00,,0,0.00,0,0.00,EoD,,,0.00,0.00,0.00,0,0.0,340.00,26/07/2024
Bezeq,BZQ-C350.00M407,IL0850416228,1000.00,746.00,0,0.00,0,99.99,EoD,,,-0.27,-2.00,0.00,0,0.0,350.00,26/07/2024
Bezeq,BZQ-P350.00M407,IL0850416715,1000.00,,0,0.00,0,-0.01,EoD,,,0.00,0.00,0.00,0,0.0,350.00,26/07/2024
Bezeq,BZQ-C360.00M407,IL0849813642,1000.00,647.00,0,0.00,0,99.95,EoD,,,-0.15,-1.00,0.00,0,0.0,360.00,26/07/2024
Bezeq,BZQ-P360.00M407,IL0849814145,1000.00,,0,0.00,0,-0.05,EoD,,,0.00,0.00,0.00,0,0.0,360.00,26/07/2024
Bezeq,BZQ-C370.00M407,IL0849780148,1000.00,547.00,0,0.00,0,99.71,EoD,,,-0.18,-1.00,0.00,0,0.0,370.00,26/07/2024
Bezeq,BZQ-P370.00M407,IL0849787903,1000.00,,0,0.00,0,-0.29,EoD,,,0.00,0.00,0.00,0,0.0,370.00,26/07/2024
Bezeq,BZQ-C375.00M407,IL0850558128,1000.00,497.00,0,0.00,0,99.36,EoD,,,-0.40,-2.00,0.00,0,0.0,375.00,26/07/2024
Bezeq,BZQ-P375.00M407,IL0850558383,1000.00,,0,0.00,0,-0.64,EoD,,,-100.00,-1.00,0.00,0,0.0,375.00,26/07/2024
